Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/414-Country-Ridge-Dr-Valley-Cottage-NY-10989/53404350_zpid/","","Single Family","720000","04/05/2024","2084","sqft","345.49","0.3","acres","4","3","414 Country Ridge Drive","Valley Cottage","10989","NY","USA"
"https://www.zillow.com/homedetails/1-Astri-Ct-Suffern-NY-10901/53427892_zpid/","","Single Family","819000","04/05/2024","2631","sqft","311.29","0.82","acres","4","3","1 Astri Court","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/23-Summit-St-Nyack-NY-10960/32385358_zpid/","","Single Family","480000","04/04/2024","1070","sqft","448.6","3049","sqft","3","2","23 Summit Street","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/17-Jolen-Dr-New-City-NY-10956/53403109_zpid/","","Single Family","660000","04/04/2024","1894","sqft","348.47","0.35","acres","3","2","17 Jolen Drive","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/6-Arthurs-Way-Chestnut-Ridge-NY-10977/53424938_zpid/","","Single Family","1110000","04/04/2024","2661","sqft","417.14","0.87","acres","5","4","6 Arthurs Way","Chestnut Ridge","10977","NY","USA"
"https://www.zillow.com/homedetails/19-Hickory-Hill-Rd-Tappan-NY-10983/32395553_zpid/","","Single Family","1025000","04/03/2024","1700","sqft","602.94","0.63","acres","3","2","19 Hickory Hill Road","Tappan","10983","NY","USA"
"https://www.zillow.com/homedetails/1-Jodi-Ln-New-City-NY-10956/53402412_zpid/","","Single Family","705000","04/03/2024","1984","sqft","355.34","0.36","acres","4","3","1 Jodi Lane","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/5-Balmoral-Dr-Chestnut-Ridge-NY-10977/53426197_zpid/","","Single Family","870000","04/03/2024","2584","sqft","336.69","0.38","acres","5","3","5 Balmoral Drive","Chestnut Ridge","10977","NY","USA"
"https://www.zillow.com/homedetails/8-McGovern-Dr-Garnerville-NY-10923/32379416_zpid/","","Single Family","563000","04/02/2024","1804","sqft","312.08","7841","sqft","4","2","8 Mcgovern Drive","Garnerville","10923","NY","USA"
"https://www.zillow.com/homedetails/150-Moison-Rd-N-Blauvelt-NY-10913/32391710_zpid/","","Single Family","580000","04/02/2024","1808","sqft","320.8","0.4","acres","4","3","150 Moison Road N","Blauvelt","10913","NY","USA"
"https://www.zillow.com/homedetails/125-Kings-Hwy-Tappan-NY-10983/32395740_zpid/","","Single Family","350000","04/02/2024","1250","sqft","280","0.61","acres","2","2","125 Kings Highway","Tappan","10983","NY","USA"
"https://www.zillow.com/homedetails/13-Huested-Ln-West-Nyack-NY-10994/53409497_zpid/","","Single Family","726000","04/02/2024","2212","sqft","328.21","0.25","acres","4","3","13 Huested Lane","West Nyack","10994","NY","USA"
"https://www.zillow.com/homedetails/49-Cragmere-Rd-Airmont-NY-10901/53421574_zpid/","","Single Family","1250000","04/02/2024","3559","sqft","351.22","0.91","acres","5","4","49 Cragmere Road","Airmont","10901","NY","USA"
"https://www.zillow.com/homedetails/54-Bocket-Rd-Pearl-River-NY-10965/32390303_zpid/","","Single Family","590000","04/01/2024","756","sqft","780.42","0.4","acres","2","1","54 Bocket Road","Pearl River","10965","NY","USA"
"https://www.zillow.com/homedetails/72-Hayes-St-Blauvelt-NY-10913/32392021_zpid/","","Single Family","565000","04/01/2024","1933","sqft","292.29","0.34","acres","4","3","72 Hayes Street","Blauvelt","10913","NY","USA"
"https://www.zillow.com/homedetails/918-Route-9w-S-Nyack-NY-10960/32392551_zpid/","","Single Family","935000","04/01/2024","1972","sqft","474.14","1","acres","3","2","918 Route 9W S","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/69-Cragmere-Rd-Airmont-NY-10901/53434779_zpid/","","Single Family","650000","03/30/2024","1909","sqft","340.49","1.1","acres","3","2","69 Cragmere Road","Airmont","10901","NY","USA"
"https://www.zillow.com/homedetails/36-Key-Pl-Tappan-NY-10983/32394205_zpid/","","Single Family","792500","03/29/2024","2496","sqft","317.51","0.28","acres","4","3","36 Key Place","Tappan","10983","NY","USA"
"https://www.zillow.com/homedetails/109-Buckberg-Mountain-Rd-Tomkins-Cove-NY-10986/32397099_zpid/","","Single Family","575000","03/29/2024","2891","sqft","198.89","2","acres","3","3","109 Buckberg Mountain Road","Tomkins Cove","10986","NY","USA"
"https://www.zillow.com/homedetails/35-Park-Rd-Stony-Pt-NY-10980/32398689_zpid/","","Single Family","379000","03/29/2024","1080","sqft","350.93","0.31","acres","3","2","35 Park Road","Stony Pt","10980","NY","USA"
"https://www.zillow.com/homedetails/339-Buena-Vista-Rd-New-City-NY-10956/53391747_zpid/","","Single Family","535000","03/29/2024","1400","sqft","382.14","0.75","acres","3","2","339 Buena Vista Road","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/46-Roberts-Rd-New-City-NY-10956/53392213_zpid/","","Single Family","1035000","03/29/2024","4556","sqft","227.17","0.52","acres","4","4","46 Roberts Road","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/297-N-Little-Tor-Rd-New-City-NY-10956/53392690_zpid/","","Single Family","889000","03/29/2024","4058","sqft","219.07","0.6","acres","4","4","297 N Little Tor Road","New City","10956","NY","USA"
