Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/531-New-Hempstead-Rd-Spring-Valley-NY-10977/53424093_zpid/","","Single Family","875000","02/28/2024","1817","sqft","481.56","1.74","acres","3","3","531 New Hempstead Road","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/964-Chestnut-Ridge-Rd-Chestnut-Ridge-NY-10977/53426422_zpid/","","Single Family","690000","02/28/2024","1298","sqft","531.59","0.57","acres","3","2","964 Chestnut Ridge Road","Chestnut Ridge","10977","NY","USA"
"https://www.zillow.com/homedetails/18-Inwood-Dr-Spring-Valley-NY-10977/53434169_zpid/","","Single Family","810000","02/28/2024","1280","sqft","632.81","0.63","acres","4","1","18 Inwood Dr","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/79-Highview-Rd-Suffern-NY-10901/53434872_zpid/","","Single Family","999000","02/28/2024","2244","sqft","445.19","0.69","acres","5","2","79 Highview Rd","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/8-Mansfield-Ave-Nyack-NY-10960/101972390_zpid/","","Single Family","1220000","02/28/2024","2700","sqft","451.85","6534","sqft","5","4","8 Mansfield Avenue","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/65-E-Main-St-Stony-Pt-NY-10980/143889953_zpid/","","Single Family","330000","02/28/2024","1355","sqft","243.54","8276","sqft","","","65 E Main St","Stony Pt","10980","NY","USA"
"https://www.zillow.com/homedetails/4-Sunnyridge-Ct-Chestnut-Ridge-NY-10977/53425772_zpid/","","Single Family","1110000","02/27/2024","2432","sqft","456.41","0.94","acres","5","4","4 Sunnyridge Court","Chestnut Ridge","10977","NY","USA"
"https://www.zillow.com/homedetails/47-Regina-Rd-Airmont-NY-10952/53429569_zpid/","","Single Family","999000","02/27/2024","2828","sqft","353.25","0.57","acres","4","4","47 Regina Road","Airmont","10952","NY","USA"
"https://www.zillow.com/homedetails/28-Chestnut-St-Stony-Point-NY-10980/102008282_zpid/","","Single Family","165000","02/27/2024","2300","sqft","71.74","0.29","acres","4","3","28 Chestnut St","Stony Point","10980","NY","USA"
"https://www.zillow.com/homedetails/2-Mountain-Ct-Haverstraw-NY-10927/32378737_zpid/","","Single Family","310000","02/26/2024","1198","sqft","258.76","0.44","acres","2","1","2 Mountain Court","Haverstraw","10927","NY","USA"
"https://www.zillow.com/homedetails/100-Old-Western-Hwy-Blauvelt-NY-10913/32391440_zpid/","","Single Family","485000","02/26/2024","2156","sqft","224.95","0.36","acres","5","3","100 Old Western Hwy","Blauvelt","10913","NY","USA"
"https://www.zillow.com/homedetails/25-Tweed-Blvd-Nyack-NY-10960/32392507_zpid/","","Single Family","2200000","02/26/2024","4044","sqft","544.02","0.76","acres","4","4","25 Tweed Blvd","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/55-Cranford-Dr-New-City-NY-10956/53395032_zpid/","","Single Family","1090000","02/26/2024","3230","sqft","337.46","0.56","acres","5","3","55 Cranford Dr","New City","10956","NY","USA"
